z-loc_nm,density-ow_nm^-3_mean,density-hw_nm^-3_mean,s_value_mean,density-ow_nm^-3_std,density-hw_nm^-3_std,s_value_std
-0.004999999999999116,38.18241460012107,72.22525685537326,-0.012040495872497559,1.8118956148411771,1.8669942775041486,0.004438190129371642
8.881784197001252e-16,37.846650413107604,72.74992004956022,-0.011446923017501831,2.297265590052169,2.761153392060027,0.00326200291284061
0.005000000000000782,38.065428887903714,72.56963038051528,-0.011543899774551392,1.763270154367364,2.814926131227224,0.004646729637595372
0.010000000000000897,37.96009110374262,72.99452653874197,-0.009108051657676697,1.8564425083071214,2.640373359227562,0.006312722568820458
0.015000000000001013,37.94894960734097,72.90539456752873,-0.010124489665031433,1.9669818504380316,3.157017555684079,0.002067896100711281
0.020000000000000906,37.8243674203043,72.81271757473316,-0.006591349840164185,2.0117851987742,2.6992131148812266,0.004050583970601105
0.0250000000000008,37.568113003066266,72.49619779059529,-0.00350227952003479,1.7126149851321055,2.7213372029738605,0.0012095967740002253
0.030000000000000915,37.2495674923099,72.85829642364902,0.0007838308811187744,1.7929491619028524,2.1437431397757045,0.001985762647589043
0.03500000000000103,37.05712346355407,72.24905914314043,0.0027645230293273926,1.4100800744270698,2.560924931073991,0.0012978292602823535
0.040000000000000924,37.03686619736925,72.36756415032166,0.006165102124214172,1.4513699493385452,2.1057298484990095,0.0023680656074625277
0.04500000000000082,36.56740405353594,71.98622111439232,0.011970967054367065,1.3099999870548933,2.283170435537239,0.004037042127215705
0.05000000000000093,36.39116583772796,71.79276422232725,0.013715550303459167,1.0866701691329514,1.475545182126931,0.0011725594125911872
0.05500000000000105,35.975891880939066,71.25746596339327,0.016909420490264893,0.9731144532831009,1.6512509112239422,0.0033262278498003505
0.06000000000000094,35.45629300329831,71.08933065405921,0.020375341176986694,0.7801462523149323,1.1606866644378606,0.006643027320681271
0.06500000000000083,35.27043258605255,70.45932967571117,0.020592689514160156,0.6918532970621604,0.8746196370535071,0.001703652566503273
0.07000000000000095,34.92099474436432,70.65025440950315,0.026065632700920105,0.28895376615640955,0.9195500606855915,0.003965006376964506
0.07500000000000107,34.598397780370995,69.78577557506577,0.0263870507478714,0.22994283756931824,1.2458654103761817,0.003763591222995434
0.08000000000000096,34.57408906094921,69.23224577656543,0.029387474060058594,0.37354372754239695,0.955671957674178,0.007415053405607714
0.08500000000000085,34.192746025019886,68.73898134496496,0.030150875449180603,0.22028379878855298,0.8281356176079543,0.0028954279059698112
0.09000000000000097,33.37182031287987,68.59464832339809,0.028574034571647644,0.3250237958199148,1.2675701050176544,0.00272738462862082
0.09500000000000108,33.27863688842968,68.08821666877748,0.03112788498401642,0.40632833008540126,0.9943032052596326,0.0029980084398233964
0.10000000000000098,32.768153780572106,66.91025664012993,0.03121069073677063,0.557084258047198,1.0471914353062688,0.002562328329175526
0.10500000000000087,32.42783170866705,66.74110846748665,0.03142322599887848,0.6345635112385911,0.9637900007453017,0.004774691119667645
0.11000000000000099,32.183731651139915,65.762176079105,0.027896210551261902,0.6263151062595524,0.8596126509851725,0.006356686287856241
0.1150000000000011,32.098144701509035,65.50490879855774,0.028704464435577393,0.5332205880774847,1.1053143218031187,0.003715988235887094
0.120000000000001,31.530434816679332,65.06330039572856,0.03324395418167114,0.8925884850501623,1.3852757299788858,0.003859030315487395
0.1250000000000009,31.412436241152722,64.22262384905834,0.027414828538894653,0.9450458403149862,1.2574938654239456,0.007414189998053212
0.130000000000001,31.28937334907992,63.92028415124984,0.031842947006225586,0.6078325549070615,1.4995751716801362,0.00118386562517391
0.13500000000000112,31.429654917409824,63.83773579154667,0.032169878482818604,1.1266870603021137,1.501226416727805,0.0044110616592723815
0.140000000000001,31.096422888669462,63.3616900362033,0.0374477356672287,0.7042261303067234,1.4190640597251944,0.004216059856784972
0.1450000000000009,31.028054615295677,62.842091158562546,0.03267642855644226,0.81250373843006,1.2448731850045383,0.004757082963880155
0.15000000000000102,30.92676828437156,62.48505684205502,0.034687235951423645,0.9491289905549991,1.3767062064474154,0.008065169970124481
0.15500000000000114,30.735337118924964,61.73604442487113,0.03487288951873779,0.6446592501142899,1.2027427676613407,0.004576995749029721
0.16000000000000103,30.70444478799311,61.747185921272795,0.03350077569484711,0.5470312890226087,0.8599410813105476,0.006442980054954458
0.16500000000000092,30.58897837073961,61.752250237819,0.03568077087402344,0.7034127856685033,1.2172770383854536,0.005726946806990502
0.17000000000000104,30.61429995347064,61.40686384936774,0.03764311969280243,0.6477443001210461,1.0572819391638708,0.0012596408937644765
0.17500000000000115,30.867515780780945,61.30355179182513,0.03661063313484192,0.4118970885033779,1.3318628744208063,0.005629176448169153
0.18000000000000105,30.50896216930955,61.630200209055424,0.0426015704870224,0.8898076230535038,1.483914143108296,0.0035944130197496766
0.18500000000000094,30.431478126152598,61.158712338603635,0.03626684844493866,0.5006854936588431,1.5499559006309227,0.0031641162365577914
0.19000000000000106,30.706976946266213,61.57753131697488,0.03375345468521118,0.6391707197489658,1.7629906441793017,0.006870327191675457
0.19500000000000117,30.79155103258785,62.10320737447108,0.033125847578048706,0.858869416203744,2.213900717966048,0.008997658118156001
0.20000000000000107,30.73786927719807,62.282990611861386,0.03188954293727875,1.3110647005480522,1.8190982032347338,0.009112732043511526
0.20500000000000096,31.165804025352486,62.30679289962856,0.0319623202085495,1.42660125171239,1.9358562472773875,0.013053052199238871
0.21000000000000107,31.254935996565717,62.68914879886713,0.030865579843521118,1.6207801361416687,2.2350083773308342,0.007491976478651198
0.2150000000000012,31.25746815483882,62.96312832401688,0.02180403470993042,1.5155318208710293,2.047932029596215,0.006975101979131185
0.22000000000000108,31.2250565289431,63.441706237633355,0.023419871926307678,1.5439373637461244,1.7419644899502111,0.006153399926021537
0.22500000000000098,31.54562776631795,63.447276985834186,0.020086750388145447,1.3794841311014845,1.940726715561787,0.005317896787776339
0.2300000000000011,31.759848356222466,63.55008261172217,0.013764619827270508,1.3002185713702223,2.067282796945747,0.008550930576826144
0.2350000000000012,31.660081320262204,64.33758383465722,0.013299897313117981,0.8270343689303832,1.8759835627830588,0.012320343691594102
0.2400000000000011,31.91532287419099,65.2045948273677,0.008084550499916077,0.9511882600533635,1.5534962497900533,0.011621559572982465
0.245000000000001,32.16904513315592,65.33170917267749,0.005660727620124817,0.9960277317559841,1.5726474063745473,0.018856118593533668
0.2500000000000011,32.246022744658255,66.47928330204779,0.0014923512935638428,0.623696643920297,1.5712076159541855,0.017105402755621467
0.2550000000000012,32.33059683097989,66.46358392075454,-0.005346640944480896,0.40559484892647885,0.8769166447256744,0.013713121284526113
0.2600000000000011,32.60558921943889,67.87551537383682,-0.00608120858669281,0.30785505006398717,1.2262210107598994,0.015421333159567676
0.265000000000001,32.705356255399145,68.34548394932473,-0.00946614146232605,0.5946566551143586,0.7994826908322755,0.01057402064822673
0.27000000000000113,33.15304183808377,69.45304997798003,-0.010587066411972046,0.46266044937767187,0.27167356065916204,0.009178535652308846
0.27500000000000124,33.31864498914471,71.04830969003496,-0.016848400235176086,0.44766982802901206,0.918148299070447,0.013414519424509351
0.28000000000000114,33.584521607820534,71.94064226547647,-0.018030032515525818,0.5782755438762825,0.9372120855946783,0.01502147386855825
0.28500000000000103,33.97244825525992,73.15607823656596,-0.021337419748306274,0.8406388685310848,1.222286096513242,0.015870258216804586
0.29000000000000115,34.43279462931006,74.3740463659285,-0.01946176588535309,0.7669119465430392,1.846020907273014,0.014532672183760689
0.29500000000000126,34.60396852857182,75.66645994852031,-0.021590396761894226,0.7066703466571124,1.9273891920219055,0.019467858650242087
0.30000000000000115,35.23295664361063,77.41921990516225,-0.02432575821876526,0.7315469672183257,1.629516152356407,0.018716873180001557
0.30500000000000105,35.7581262694522,78.57540337266111,-0.02141702175140381,0.8028104676963742,2.0748476459403684,0.016094102801417053
0.31000000000000116,36.24328779457875,79.92099227898808,-0.018149137496948242,0.23814352867918115,1.650710307592805,0.015310557599395617
0.3150000000000013,36.698063420428056,80.32056685448374,-0.018640130758285522,0.5750673598582215,1.6526912684221633,0.018757067539769575
0.3200000000000012,37.68104726204667,81.41445922846428,-0.01496027410030365,0.7273827275441611,0.8619478663671133,0.014353258310856353
0.32500000000000107,38.845840067674075,82.03331871041065,-0.010078802704811096,0.20895875758732482,1.0599413698789264,0.01520894955273476
0.3300000000000012,39.1927457510892,82.92413199088831,-0.006574943661689758,0.2567398715766604,1.08644604754076,0.01364320695793921
0.3350000000000013,40.33829415384101,83.22495239373296,-0.0022262781858444214,0.3137347165940116,0.5198594321116861,0.012099898059559383
0.3400000000000012,41.13997546310545,83.854953372081,0.0030336976051330566,0.6665989255176238,0.7358978221371261,0.009146462303969573
0.3450000000000011,42.05459103135027,84.09044409147958,0.008923068642616272,0.4497378277463973,0.917075855708957,0.009723682252356381
0.3500000000000012,42.95857153484807,84.39936740079816,0.013823702931404114,1.0408161139125995,1.6392976756366437,0.009681848164255744
0.3550000000000013,44.161346714572026,84.08284761666027,0.01676422357559204,1.2364036977831596,1.8526020974692183,0.006784644371984299
0.3600000000000012,44.72247298789167,83.81443883971134,0.02352754771709442,1.3357310340432962,1.534943133049659,0.007251618095601775
0.3650000000000011,46.01438013882884,82.86538591895233,0.029261678457260132,1.1156801993261245,2.2979053813147305,0.003884004624650293
0.3700000000000012,46.67476701645412,81.75326200540546,0.034799471497535706,1.3319047571145999,2.034186177433855,0.0008704075149078578
0.37500000000000133,47.25007337610314,80.50136295518331,0.042959511280059814,1.3695843699109884,2.322199983575481,0.0021477977271137385
0.3800000000000012,47.68104671418528,78.4204352863472,0.04585865139961243,1.8722820736467387,2.6377368638580982,0.002456051292992134
0.3850000000000011,47.83449550553532,76.31570532974393,0.05097584426403046,2.0616067586535567,2.462681065617287,0.0034762881726225054
0.39000000000000123,47.82639259906139,74.08487389114015,0.05403853952884674,1.8342328820720668,2.016299805472113,0.0027750745559948667
0.39500000000000135,47.35287900199112,71.61146168997307,0.05677300691604614,2.0061812995252213,2.4303602340895973,0.00470569403013563
0.40000000000000124,46.6251367143013,68.84685128739915,0.06199817359447479,2.282602695365548,1.8547219138864819,0.0065357977465752585
0.40500000000000114,45.67760308850614,66.29950006465747,0.06808584928512573,1.804094160119325,1.1905014762449986,0.0043186057935679
0.41000000000000125,43.84077547719718,64.00232607929837,0.06622719764709473,2.2157639647067544,1.0639950690154159,0.012726703368240921
0.41500000000000137,41.86214700259444,61.33798914433933,0.07265208661556244,2.022745594077884,0.6860257482926725,0.011047899332541944
0.42000000000000126,39.45811593811039,58.928387331654456,0.07761439681053162,1.841197663989563,0.7458118753181707,0.015271105833403428
0.42500000000000115,36.87987238443686,57.3422433893827,0.08059369027614594,1.5207484870587042,0.8175167003832828,0.017742570477236194
0.43000000000000127,34.18160452861824,55.800159001062944,0.07781501114368439,1.029706948655546,0.457724853240358,0.014488488712640298
0.4350000000000014,31.66666493177227,54.18210986455008,0.08318287134170532,0.9200494554464942,0.7432013510902288,0.021456898923676707
0.4400000000000013,28.91876677380083,53.31712459845807,0.08143839240074158,0.7787158650998386,0.8682771826151126,0.024727108075592735
0.4450000000000012,26.550692356794844,52.19082059858183,0.08145593106746674,0.4067011961386185,1.27195298155679,0.024814088513347144
0.4500000000000013,24.813631781446144,52.02572387917551,0.07892061769962311,0.2920460109070001,0.6942651586259644,0.027154910722990044
0.4550000000000014,22.89172365216092,52.32806357698402,0.0796356052160263,0.5509876325255201,1.1303251621043426,0.024571097677081686
0.4600000000000013,21.530941796195336,52.27184966332113,0.07789865136146545,0.4581029140400512,0.9649548534511119,0.023754111250585682
0.4650000000000012,20.262330501370702,52.65673772083279,0.06953823566436768,0.6640454599812214,1.041804755408192,0.01691595423833628
0.4700000000000013,19.476855005054134,53.13025131790307,0.0671156644821167,0.9900504409943599,0.5683896142603151,0.02216550595328235
0.4750000000000014,18.707585321685418,53.14392497257782,0.060682252049446106,0.9782895094922243,0.29253563266362304,0.015674657107747424
0.4800000000000013,18.057327077152554,54.01144239694293,0.05337099730968475,1.178371024430707,0.29855724570104314,0.010802342170581196
0.4850000000000012,17.641040257054414,54.407471950856255,0.04272004961967468,1.2152216683029295,0.21289654325087848,0.017674002480857567
0.4900000000000013,17.093081206754906,54.784763533548606,0.030541792511940002,1.0072436735404866,0.5068262643561415,0.017531234355335497
0.49500000000000144,16.837839652826123,55.07191028171849,0.022402986884117126,1.177755783557992,0.38843572018883715,0.020395141171603477
0.5000000000000013,16.714270329098692,55.41577737520589,0.013777077198028564,1.2344234962418859,0.4121333213176849,0.01893793343816912
0.5050000000000012,16.4245914226557,55.44211182124616,0.011990770697593689,1.0714792950185268,0.6782065330261372,0.009029930325386711
0.5100000000000013,16.676794386656766,55.5119993895838,-0.006208270788192749,0.8572921659671338,0.8223597138525895,0.004525477122174734
0.5150000000000015,16.776054990962404,55.60872783561634,-0.01589043438434601,0.75816472223815,0.5268785550602733,0.009239273526697818
0.5200000000000014,17.089029753517945,55.4578112025394,-0.029818221926689148,0.7459119389470318,0.3503526250274804,0.015230572493591485
0.5250000000000012,17.391875882981072,55.29474020975156,-0.03509819507598877,0.7587860597018748,0.651853676871934,0.0125233002364561
0.5300000000000014,17.837029307392587,55.225359073068546,-0.052980780601501465,0.3241811390192476,0.8501610442534122,0.011145194034670536
0.5350000000000015,18.11809887570703,55.745464382363906,-0.06332932412624359,0.5025453261017679,0.4300177353167361,0.011864478261325726
0.5400000000000014,18.611363307307503,56.03362399384304,-0.06918445229530334,0.5870202643077197,0.46371693139859316,0.009684158794096101
0.5450000000000013,19.61663014172942,56.835811734762096,-0.08586481213569641,0.5864642558101802,0.4995970732371223,0.014727871797653032
0.5500000000000014,20.404637796319093,58.22292803676795,-0.09557847678661346,0.7982045694862827,0.7203770889256211,0.01932002384833199
0.5550000000000015,21.596777911296016,59.454063389150654,-0.10189886391162872,0.7153266002357532,0.17469469852071573,0.018387288730300936
0.5600000000000014,22.71649829966219,61.36077856879726,-0.11153741180896759,1.0066266468266922,0.4919615350949975,0.014732897078876827
0.5650000000000013,24.0853830621017,63.34041990670923,-0.11966883391141891,0.8925867610310467,0.682774492393771,0.017219643973694184
0.5700000000000014,25.60163943603582,65.8528273452821,-0.1315247192978859,1.042485470950171,0.46241092731424743,0.014701777356447255
0.5750000000000015,27.117895809969934,67.76359397816566,-0.13552847504615784,1.4108656006849054,0.4876250499815346,0.01535435438750953
0.5800000000000014,29.01701451479723,69.80653927290521,-0.14194434136152267,0.9523410572002682,0.8814966313736715,0.01496897968956592
0.5850000000000013,31.006278054146993,72.7934731718576,-0.1479499265551567,1.0522489654259537,0.5942489406490188,0.014128296820538639
0.5900000000000014,33.34599229849422,75.40007689818987,-0.15491538494825363,1.0585041881593438,1.4196828481471542,0.016693947870678898
0.5950000000000015,35.63202478745166,77.99199410653817,-0.16247058659791946,0.9847879631866032,1.4012391916883307,0.017167568302506483
0.6000000000000014,38.508556585696745,80.60112999114357,-0.16681421548128128,0.6338143397347319,1.5205678530341147,0.017020596643719584
0.6050000000000013,41.60032183715558,83.49184187571802,-0.17016974091529846,0.49956010996885974,1.369208761664208,0.018362752825952386
0.6100000000000014,44.87997323247867,86.5719591991206,-0.17777660489082336,0.8207624568325765,1.9318756002093305,0.017810115209520742
0.6150000000000015,48.559705634952046,90.13419945772198,-0.1848858967423439,0.6425935235265313,1.5451926919468235,0.015776040531149636
0.6200000000000014,52.673449965435275,94.78476134210307,-0.19024232774972916,0.6229930705122638,1.654605221599785,0.017065095097576546
0.6250000000000013,57.17967882824948,98.59312738485006,-0.19861425459384918,0.8849372589608108,1.2315598401698868,0.015323121210980494
0.6300000000000014,61.76491102918451,104.6404277726748,-0.20318498462438583,0.9131068063245089,1.559007878596881,0.01708430931833775
0.6350000000000016,67.01559442429101,110.39095921089186,-0.21208367496728897,0.41011209365922885,1.4442745350588806,0.014405815865517852
0.6400000000000015,72.34224256759062,116.57651544042801,-0.21988703310489655,0.6355672876901813,1.2342523878886307,0.013751931819620719
0.6450000000000014,78.07352960293208,123.10340660517846,-0.2264002114534378,0.3530914714290189,1.0505090659286316,0.013237976659697163
0.6500000000000015,83.63414917066642,128.52374460458287,-0.2330576404929161,0.708656240133001,0.4706684907560143,0.011266786802439421
0.6550000000000016,89.08841809093042,134.0013093809594,-0.24120526015758514,1.2022193625023554,1.109722342698849,0.011633796762534118
0.6600000000000015,94.45659362990891,138.75062543799154,-0.24830535799264908,0.6087698200923986,1.1306824762512837,0.008825404252475248
0.6650000000000014,99.40595019051614,141.74718153838168,-0.25302450358867645,1.6430618371357322,1.7993276513316285,0.009308159169431904
0.6700000000000015,102.09054439166,143.87166232951515,-0.2597978487610817,1.822881096161577,2.4189858936542783,0.008528657390957609
0.6750000000000016,103.55311901020434,141.84441641606884,-0.2649610638618469,2.1243070640896557,3.059499825811859,0.007139256914597792
0.6800000000000015,102.7170003484257,138.82456445956612,-0.2694011926651001,2.571732146056878,3.67254239146807,0.005869199600781705
0.6850000000000014,98.3069934999894,132.9489444026578,-0.2718947157263756,2.066471452707441,4.303522797243975,0.004783615240402643
0.6900000000000015,89.99796934262902,125.2962556696857,-0.27536940574645996,2.5246871585939186,4.613699579093109,0.0040668862024335175
0.6950000000000016,78.40422947339935,115.35398942617384,-0.27754853665828705,1.6441216895857835,4.874971293772836,0.0019516707832866347
0.7000000000000015,63.87521173398861,103.83773360010112,-0.2808137461543083,1.5033746741234981,3.7604477815751114,0.0024749107287361195
0.7050000000000014,47.89982518898139,91.77250586041964,-0.27968135476112366,0.941958385044757,4.465613508171284,0.0003543106881127171
0.7100000000000015,32.19284742092309,80.47097705590608,-0.27885060012340546,0.30831707202649183,3.4718133886951463,0.0008292742534785466
0.7150000000000016,19.17704746551873,68.51767071189575,-0.27814069390296936,0.06032066599528493,3.167345355423713,0.001965064984322013
0.7200000000000015,9.486477754353311,58.38245400797344,-0.2731595039367676,0.09004947250644935,2.030552544540779,0.00145692806900336
0.7250000000000014,3.984604258554979,49.35986764925261,-0.27327074110507965,0.04956566418661391,1.7372560499217855,0.004072084605619855
0.7300000000000015,1.285829971081735,41.58614175082621,-0.27233023196458817,0.0660907861753435,1.341353335629783,0.011544841926706802
0.7350000000000017,0.3185455107563652,35.92423585216776,-0.2868463918566704,0.01034162703225845,0.8119467274060717,0.004193753716442918
0.7400000000000015,0.05520105035364675,30.87106080236329,-0.25415772944688797,0.0053355885625670785,0.9266968660830068,0.01613027246923113
0.7450000000000014,0.009115769783171024,27.15841034233958,-0.24979934096336365,0.004019676642531285,0.42749821515381253,0.16435676698027343
0.7500000000000016,0.0005064316546206124,23.928389249169314,-0.2953742519021034,0.0008771653563640745,0.40813741476921744,
0.7550000000000017,0.0,21.69451922063779,,0.0,0.8303768208719441,
0.7600000000000016,0.0,19.392280918732492,,0.0,0.8556220881642782,
0.7650000000000015,0.0,17.583813480082284,,0.0,1.023039951930772,
0.7700000000000016,0.0,15.842195019841995,,0.0,1.0539137193847368,
0.7750000000000017,0.0,14.388229739426217,,0.0,1.1298145172959149,
0.7800000000000016,0.0,12.812214430246874,,0.0,1.0105356068209967,
0.7850000000000015,0.0,11.043248660657076,,0.0,1.109440462660019,
0.7900000000000016,0.0,9.309733106890716,,0.0,0.8793375981588536,
0.7950000000000017,0.0,7.449609639469208,,0.0,0.6371451647267907,
0.8000000000000016,0.0,5.718626243975955,,0.0,0.5455072944688203,
0.8050000000000015,0.0,4.073736229768206,,0.0,0.5021892321851541,
0.8100000000000016,0.0,2.5326647047576825,,0.0,0.330201206077949,
0.8150000000000017,0.0,1.4377594674679186,,0.0,0.21806690655140232,
0.8200000000000016,0.0,0.6720348056815526,,0.0,0.1283991520616809,
0.8250000000000015,0.0,0.25878657551113293,,0.0,0.07286810653268733,
0.8300000000000016,0.0,0.07241972661074757,,0.0,0.01875165356759847,
0.8350000000000017,0.0,0.015192949638618372,,0.0,0.009241510478649571,
0.8400000000000016,0.0,0.0030385899277236748,,0.0,0.0026314960690922234,
0.8450000000000015,0.0,0.0,,0.0,0.0,
0.8500000000000016,0.0,0.0,,0.0,0.0,
0.8550000000000018,0.0,0.0,,0.0,0.0,
0.8600000000000017,0.0,0.0,,0.0,0.0,
0.8650000000000015,0.0,0.0,,0.0,0.0,
0.8700000000000017,0.0,0.0,,0.0,0.0,
0.8750000000000018,0.0,0.0,,0.0,0.0,
0.8800000000000017,0.0,0.0,,0.0,0.0,
0.8850000000000016,0.0,0.0,,0.0,0.0,
0.8900000000000017,0.0,0.0,,0.0,0.0,
0.8950000000000018,0.0,0.0,,0.0,0.0,
0.9000000000000017,0.0,0.0,,0.0,0.0,
0.9050000000000016,0.0,0.0,,0.0,0.0,
0.9100000000000017,0.0,0.0,,0.0,0.0,
0.9150000000000018,0.0,0.0,,0.0,0.0,
0.9200000000000017,0.0,0.0,,0.0,0.0,
0.9250000000000016,0.0,0.0,,0.0,0.0,
0.9300000000000017,0.0,0.0,,0.0,0.0,
0.9350000000000018,0.0,0.0,,0.0,0.0,
0.9400000000000017,0.0,0.0,,0.0,0.0,
0.9450000000000016,0.0,0.0,,0.0,0.0,
0.9500000000000017,0.0,0.0,,0.0,0.0,
0.9550000000000018,0.0,0.0,,0.0,0.0,
0.9600000000000017,0.0,0.0,,0.0,0.0,
0.9650000000000016,0.0,0.0,,0.0,0.0,
0.9700000000000017,0.0,0.0,,0.0,0.0,
0.9750000000000019,0.0,0.0,,0.0,0.0,
0.9800000000000018,0.0,0.0,,0.0,0.0,
0.9850000000000017,0.0,0.0,,0.0,0.0,
0.9900000000000018,0.0,0.0,,0.0,0.0,
0.9950000000000019,0.0,0.0,,0.0,0.0,
